SEASON_ID,TEAM_ABBREVIATION,PTS
2025-26,HOU,119
2025-26,LAL,141
2025-26,MIN,139
2025-26,ATL,116
2025-26,CHI,113
2025-26,TOR,102
2025-26,IND,98
2025-26,CLE,112
2025-26,BKN,105
2025-26,UTA,123
2025-26,LAC,117
2025-26,CHA,109
2025-26,SAC,124
2025-26,PHI,115
2025-26,DAL,113
2025-26,BOS,96
2025-26,LAL,112
2025-26,NOP,118
2025-26,NYK,123
2025-26,PHI,115
2025-26,SAS,103
2025-26,TOR,116
2025-26,MIN,104
2025-26,SAC,111
2025-26,BKN,98
2025-26,MIL,104
2025-26,ATL,124
2025-26,PHX,112
2025-26,GSW,111
2025-26,MEM,103
2025-26,DEN,108
2025-26,WAS,93
2025-26,ORL,128
2025-26,OKC,124
2025-26,POR,114
2025-26,HOU,98
2025-26,MIA,112
2025-26,CHI,125
2025-26,SAS,100
2025-26,DET,92
2025-26,MIN,134
2025-26,CHA,150
2025-26,CLE,146
2025-26,DAL,107
2025-26,LAC,98
2025-26,BOS,95
2025-26,UTA,95
2025-26,MIA,99
2025-26,IND,123
2025-26,LAL,101
2025-26,HOU,105
2025-26,BOS,125
2025-26,SAC,103
2025-26,MEM,116
2025-26,WAS,107
2025-26,LAC,121
2025-26,TOR,117
2025-26,BKN,105
2025-26,DEN,87
2025-26,ORL,91
2025-26,OKC,117
2025-26,MIL,105
2025-26,PHX,112
2025-26,POR,111
2025-26,ATL,110
2025-26,PHI,103
2025-26,NOP,128
2025-26,NYK,107
2025-26,GSW,137
2025-26,IND,114
2025-26,UTA,116
2025-26,CLE,122
2025-26,CHA,112
2025-26,DAL,114
2025-26,MIN,131
2025-26,UTA,125
2025-26,CHI,93
2025-26,GSW,120
2025-26,WAS,110
2025-26,DET,108
2025-26,ORL,104
2025-26,PHI,131
2025-26,PHX,117
2025-26,BOS,110
2025-26,NOP,100
2025-26,MIL,113
2025-26,BKN,103
2025-26,LAC,111
2025-26,DEN,114
2025-26,TOR,97
2025-26,NYK,123
2025-26,ATL,117
2025-26,HOU,102
2025-26,LAL,91
2025-26,OKC,129
2025-26,POR,103
2025-26,SAS,107
2025-26,MEM,98
2025-26,CHA,96
2025-26,MIA,94
2025-26,DAL,100
2025-26,WAS,120
2025-26,SAC,98
2025-26,MEM,106
2025-26,IND,116
2025-26,NOP,103
2025-26,CLE,120
2025-26,SAS,105
2025-26,ORL,112
2025-26,MIN,122
2025-26,LAL,111
2025-26,DET,121
2025-26,DEN,125
2025-26,OKC,97
2025-26,BOS,115
2025-26,CHA,124
2025-26,UTA,117
2025-26,HOU,100
2025-26,CHI,101
2025-26,NYK,90
2025-26,PHI,124
2025-26,GSW,102
2025-26,PHX,97
2025-26,LAC,103
2025-26,POR,137
2025-26,TOR,118
2025-26,ATL,100
2025-26,LAL,120
2025-26,MIL,115
2025-26,PHX,108
2025-26,DET,114
2025-26,DEN,115
2025-26,WAS,115
2025-26,MIA,125
2025-26,OKC,105
2025-26,MEM,114
2025-26,IND,127
2025-26,MIN,141
2025-26,ORL,135
2025-26,BKN,127
2025-26,SAC,98
2025-26,NOP,106
2025-26,CLE,110
2025-26,ATL,117
2025-26,NYK,119
2025-26,LAC,115
2025-26,MIA,115
2025-26,DAL,110
2025-26,BOS,146
2025-26,GSW,123
2025-26,HOU,104
2025-26,CHI,99
2025-26,TOR,134
2025-26,MIN,125
2025-26,POR,115
2025-26,PHI,130
2025-26,CHA,112
2025-26,UTA,114
2025-26,SAS,110
2025-26,PHX,129
2025-26,IND,113
2025-26,SAC,102
2025-26,POR,122
2025-26,MEM,121
2025-26,WAS,119
2025-26,CHI,121
2025-26,BKN,99
2025-26,NOP,109
2025-26,OKC,131
2025-26,ORL,114
2025-26,DEN,108
2025-26,SAS,123
2025-26,MIL,122
2025-26,ATL,111
2025-26,LAL,128
2025-26,CLE,113
2025-26,CHA,121
2025-26,GSW,94
2025-26,NYK,99
2025-26,PHI,123
2025-26,BKN,96
2025-26,UTA,101
2025-26,SAC,106
2025-26,DAL,108
2025-26,HOU,120
2025-26,LAC,118
2025-26,MIA,118
2025-26,BOS,120
2025-26,DET,112
2025-26,MIL,113
2025-26,POR,95
2025-26,WAS,114
2025-26,PHX,113
2025-26,DEN,106
2025-26,OKC,124
2025-26,NOP,118
2025-26,MIN,102
2025-26,CHA,125
2025-26,GSW,132
2025-26,IND,110
2025-26,NYK,132
2025-26,CHI,134
2025-26,ATL,126
2025-26,TOR,103
2025-26,CLE,129
2025-26,ORL,112
2025-26,SAS,134
2025-26,SAC,90
2025-26,MEM,136
2025-26,LAL,106
2025-26,DET,128
2025-26,UTA,119
2025-26,PHI,139
2025-26,LAC,131
2025-26,BOS,129
2025-26,CLE,113
2025-26,MIA,147
2025-26,IND,119
2025-26,BKN,107
2025-26,TOR,107
2025-26,HOU,126
2025-26,NOP,125
2025-26,NYK,130
2025-26,WAS,101
2025-26,POR,125
2025-26,CHI,101
2025-26,ORL,106
2025-26,MIN,136
2025-26,DAL,122
2025-26,ATL,129
2025-26,PHX,115
2025-26,GSW,120
2025-26,DEN,123
2025-26,OKC,140
2025-26,SAS,101
2025-26,CHA,113
2025-26,MIL,123
2025-26,SAC,101
2025-26,OKC,129
2025-26,BOS,108
2025-26,LAL,125
2025-26,TOR,141
2025-26,POR,114
2025-26,PHI,104
2025-26,GSW,127
2025-26,LAC,112
2025-26,DET,99
2025-26,WAS,116
2025-26,MEM,112
2025-26,UTA,127
2025-26,DAL,107
2025-26,ATL,125
2025-26,SAS,114
2025-26,CLE,100
2025-26,MIN,107
2025-26,NYK,128
2025-26,NOP,114
2025-26,PHX,123
2025-26,SAC,113
2025-26,DEN,126
2025-26,IND,116
2025-26,BKN,123
2025-26,HOU,117
2025-26,MIA,142
2025-26,ORL,127
2025-26,MIL,112
2025-26,CHI,103
2025-26,WAS,138
2025-26,ATL,111
2025-26,UTA,131
2025-26,MEM,125
2025-26,NOP,108
2025-26,POR,103
2025-26,PHX,115
2025-26,LAC,119
2025-26,MIL,104
2025-26,TOR,117
2025-26,CHA,120
2025-26,DET,129
2025-26,CHI,109
2025-26,BOS,140
2025-26,PHI,102
2025-26,ORL,105
2025-26,IND,122
2025-26,MIA,126
2025-26,DAL,116
2025-26,MIN,138
2025-26,SAS,117
2025-26,LAL,96
2025-26,CLE,124
2025-26,NYK,126
2025-26,OKC,102
2025-26,HOU,119
2025-26,DEN,142
2025-26,GSW,126
2025-26,LAC,128
2025-26,SAS,130
2025-26,NYK,104
2025-26,MIN,115
2025-26,NOP,118
2025-26,CHA,126
2025-26,MIL,111
2025-26,OKC,110
2025-26,MIA,91
2025-26,DET,136
2025-26,PHX,132
2025-26,IND,94
2025-26,WAS,109
2025-26,BKN,114
2025-26,CLE,141
2025-26,SAC,127
2025-26,HOU,108
2025-26,PHI,106
2025-26,DAL,131
2025-26,UTA,128
2025-26,ORL,110
2025-26,CHI,126
2025-26,ATL,123
2025-26,LAL,108
2025-26,MEM,137
2025-26,POR,106
2025-26,DEN,130
2025-26,TOR,112
2025-26,POR,102
2025-26,UTA,112
2025-26,ORL,97
2025-26,IND,95
2025-26,CLE,139
2025-26,NOP,119
2025-26,GSW,120
2025-26,DEN,135
2025-26,OKC,119
2025-26,DET,110
2025-26,MEM,103
2025-26,DAL,113
2025-26,CHA,132
2025-26,BOS,103
2025-26,MIN,103
2025-26,WAS,113
2025-26,MIA,125
2025-26,MIL,100
2025-26,NYK,132
2025-26,SAS,124
2025-26,HOU,124
2025-26,TOR,81
2025-26,ATL,150
2025-26,SAC,125
2025-26,BKN,96
2025-26,CHI,152
2025-26,UTA,127
2025-26,SAC,93
2025-26,TOR,96
2025-26,HOU,115
2025-26,DEN,101
2025-26,LAC,103
2025-26,BOS,112
2025-26,CHA,86
2025-26,NOP,128
2025-26,ORL,128
2025-26,DAL,114
2025-26,MEM,122
2025-26,POR,98
2025-26,PHX,116
2025-26,GSW,119
2025-26,PHI,121
2025-26,DET,112
2025-26,IND,109
2025-26,LAL,88
2025-26,WAS,130
2025-26,OKC,107
2025-26,CHI,136
2025-26,CLE,125
2025-26,NYK,107
2025-26,PHI,116
2025-26,ATL,98
2025-26,SAS,126
2025-26,BOS,129
2025-26,MIN,112
2025-26,MIA,116
2025-26,BKN,95
2025-26,POR,134
2025-26,PHX,99
2025-26,SAS,119
2025-26,SAC,133
2025-26,NYK,114
2025-26,OKC,122
2025-26,IND,113
2025-26,WAS,94
2025-26,CHA,133
2025-26,NOP,133
2025-26,LAL,143
2025-26,MIA,106
2025-26,DEN,126
2025-26,TOR,111
2025-26,ORL,115
2025-26,UTA,135
2025-26,DET,114
2025-26,MIL,105
2025-26,HOU,128
2025-26,ATL,126
2025-26,LAC,101
2025-26,DAL,116
2025-26,GSW,98
2025-26,MEM,116
2025-26,CHI,127
2025-26,CLE,111
2025-26,MIN,110
2025-26,UTA,140
2025-26,MEM,121
2025-26,MIA,96
2025-26,DET,112
2025-26,HOU,125
2025-26,DAL,133
2025-26,LAC,103
2025-26,BOS,105
2025-26,DEN,128
2025-26,TOR,106
2025-26,CHI,104
2025-26,IND,89
2025-26,NOP,114
2025-26,POR,136
2025-26,CLE,111
2025-26,SAC,103
2025-26,ATL,120
2025-26,MIN,117
2025-26,BKN,127
2025-26,LAL,116
2025-26,PHX,114
2025-26,WAS,108
2025-26,CHA,119
2025-26,PHI,117
2025-26,GSW,131
2025-26,MIL,82
2025-26,ORL,120
2025-26,OKC,109
2025-26,SAS,111
2025-26,NYK,132
2025-26,PHI,115
2025-26,GSW,120
2025-26,WAS,126
2025-26,MEM,126
2025-26,DET,142
2025-26,BKN,111
2025-26,CHI,129
2025-26,ATL,115
2025-26,DAL,119
2025-26,MIN,127
2025-26,CHA,126
2025-26,CLE,130
2025-26,IND,105
2025-26,UTA,130
2025-26,POR,120
2025-26,MIL,116
2025-26,BOS,101
2025-26,NOP,143
2025-26,LAC,113
2025-26,DEN,136
2025-26,HOU,115
2025-26,SAC,105
2025-26,LAL,119
2025-26,OKC,138
2025-26,SAS,132
2025-26,PHX,89
2025-26,NYK,117
2025-26,MIA,108
2025-26,ORL,117
2025-26,TOR,101
2025-26,SAC,105
2025-26,SAS,135
2025-26,MIN,105
2025-26,NOP,132
2025-26,IND,116
2025-26,PHX,108
2025-26,MEM,119
2025-26,CHA,106
2025-26,GSW,123
2025-26,ORL,100
2025-26,POR,96
2025-26,BOS,121
2025-26,PHI,108
2025-26,TOR,113
2025-26,DEN,115
2025-26,NYK,106
2025-26,OKC,131
2025-26,CHI,91
2025-26,UTA,101
2025-26,LAL,112
2025-26,NOP,101
2025-26,LAC,106
2025-26,ATL,131
2025-26,HOU,109
2025-26,WAS,116
2025-26,DET,124
2025-26,MIL,112
2025-26,MIN,109
2025-26,GSW,99
2025-26,SAC,127
2025-26,DAL,122
2025-26,CLE,94
2025-26,MIA,111
2025-26,BKN,119
2025-26,PHI,116
2025-26,DET,122
2025-26,BOS,126
2025-26,DEN,134
2025-26,LAL,105
2025-26,CHA,111
2025-26,PHX,98
2025-26,NYK,146
2025-26,UTA,112
2025-26,CLE,130
2025-26,IND,120
2025-26,SAS,117
2025-26,MIL,101
2025-26,DAL,111
2025-26,CHI,105
2025-26,HOU,117
2025-26,POR,116
2025-26,LAC,98
2025-26,MIA,105
2025-26,OKC,132
2025-26,ORL,106
2025-26,ATL,133
2025-26,MEM,107
2025-26,TOR,86
2025-26,UTA,123
2025-26,BOS,146
2025-26,MIN,125
2025-26,NOP,116
2025-26,LAL,123
2025-26,BKN,110
2025-26,WAS,101
2025-26,PHI,99
2025-26,GSW,98
2025-26,TOR,120
2025-26,BKN,113
2025-26,ATL,92
2025-26,CHI,103
2025-26,HOU,121
2025-26,NYK,119
2025-26,CLE,110
2025-26,DAL,118
2025-26,DET,109
2025-26,MIL,113
2025-26,CHA,104
2025-26,ORL,112
2025-26,SAS,114
2025-26,MIA,108
2025-26,DEN,135
2025-26,SAC,95
2025-26,IND,120
2025-26,POR,122
2025-26,LAC,115
2025-26,WAS,102
2025-26,GSW,112
2025-26,PHI,121
2025-26,MIN,149
2025-26,SAS,126
2025-26,NOP,142
2025-26,TOR,121
2025-26,POR,118
2025-26,OKC,124
2025-26,MEM,119
2025-26,NYK,117
2025-26,BOS,123
2025-26,DEN,121
2025-26,MIL,126
2025-26,MIA,140
2025-26,CHI,120
2025-26,HOU,125
2025-26,DAL,131
2025-26,LAL,108
2025-26,UTA,133
2025-26,ATL,98
2025-26,ORL,125
2025-26,PHX,125
2025-26,BKN,116
2025-26,DET,99
2025-26,CLE,135
2025-26,IND,119
2025-26,CHA,103
2025-26,LAC,123
2025-26,WAS,129
2025-26,NYK,116
2025-26,NOP,121
2025-26,SAS,112
2025-26,MIN,125
2025-26,POR,115
2025-26,BOS,117
2025-26,MEM,115
2025-26,UTA,101
2025-26,TOR,94
2025-26,HOU,129
2025-26,SAC,107
2025-26,CLE,115
2025-26,OKC,123
2025-26,LAL,133
2025-26,PHI,134
2025-26,ATL,142
2025-26,PHX,112
2025-26,BKN,99
2025-26,LAC,110
2025-26,MIN,119
2025-26,DEN,130
2025-26,MIA,135
2025-26,CHA,118
2025-26,NOP,96
2025-26,TOR,111
2025-26,CHI,101
2025-26,MIL,116
2025-26,DAL,114
2025-26,GSW,104
2025-26,DET,138
2025-26,BOS,115
2025-26,IND,103
2025-26,OKC,123
2025-26,ORL,112
2025-26,PHI,115
2025-26,DAL,119
2025-26,IND,119
2025-26,NYK,118
2025-26,DET,109
2025-26,SAS,139
2025-26,CHI,116
2025-26,MIL,109
2025-26,LAC,107
2025-26,DEN,136
2025-26,SAC,119
2025-26,BKN,103
2025-26,ATL,130
2025-26,CLE,123
2025-26,WAS,86
2025-26,LAL,129
2025-26,MEM,112
2025-26,PHX,119
2025-26,CHA,123
2025-26,UTA,128
2025-26,IND,95
2025-26,TOR,97
2025-26,MEM,133
2025-26,NOP,128
2025-26,CHA,101
2025-26,DET,114
2025-26,MIA,106
2025-26,PHX,112
2025-26,OKC,113
2025-26,HOU,104
2025-26,SAS,115
2025-26,NYK,129
2025-26,SAC,100
2025-26,MIN,105
2025-26,BOS,117
2025-26,GSW,100
2025-26,MIL,103
2025-26,POR,102
2025-26,ATL,113
2025-26,WAS,132
2025-26,LAC,118
2025-26,PHI,103
2025-26,ORL,144
2025-26,LAL,135
2025-26,MIL,103
2025-26,DEN,125
2025-26,IND,117
2025-26,NYK,113
2025-26,MIA,106
2025-26,DET,122
2025-26,SAC,117
2025-26,CLE,99
2025-26,GSW,134
2025-26,UTA,117
2025-26,NOP,143
2025-26,DAL,102
2025-26,TOR,110
2025-26,PHX,92
2025-26,HOU,114
2025-26,CHI,130
2025-26,BKN,100
2025-26,MIN,112
2025-26,MEM,115
2025-26,POR,115
2025-26,LAL,108
2025-26,UTA,106
2025-26,MIA,127
2025-26,BKN,109
2025-26,BOS,138
2025-26,CHA,110
2025-26,ORL,129
2025-26,POR,95
2025-26,LAC,105
2025-26,CLE,120
2025-26,TOR,119
2025-26,PHX,111
2025-26,SAS,102
2025-26,ATL,113
2025-26,OKC,122
2025-26,PHI,117
2025-26,CHI,121
2025-26,LAC,131
2025-26,MIL,116
2025-26,NYK,121
2025-26,DAL,96
2025-26,WAS,120
2025-26,ATL,115
2025-26,MEM,102
2025-26,NOP,98
2025-26,ORL,133
2025-26,DEN,123
2025-26,DET,129
2025-26,CHA,116
2025-26,SAC,128
2025-26,PHX,114
2025-26,POR,127
2025-26,WAS,110
2025-26,BKN,113
2025-26,CHI,107
2025-26,UTA,112
2025-26,OKC,144
2025-26,HOU,109
2025-26,NOP,115
2025-26,DAL,118
2025-26,TOR,140
2025-26,MIA,143
2025-26,DEN,112
2025-26,BOS,105
2025-26,CLE,120
2025-26,GSW,123
2025-26,MIN,113
2025-26,IND,109
2025-26,ORL,129
2025-26,PHI,123
2025-26,SAS,135
2025-26,ATL,126
2025-26,SAC,96
2025-26,LAC,101
2025-26,MIL,114
2025-26,MEM,137
2025-26,DAL,111
2025-26,SAC,99
2025-26,TOR,121
2025-26,OKC,113
2025-26,CLE,104
2025-26,IND,127
2025-26,NYK,113
2025-26,CHA,118
2025-26,NOP,118
2025-26,MIN,120
2025-26,GSW,96
2025-26,POR,121
2025-26,MIA,110
2025-26,PHI,112
2025-26,WAS,109
2025-26,CHI,122
2025-26,DEN,125
2025-26,HOU,114
2025-26,POR,110
2025-26,DET,120
2025-26,MEM,101
2025-26,LAL,140
2025-26,BKN,99
2025-26,GSW,113
2025-26,ATL,112
2025-26,PHX,127
2025-26,UTA,126
2025-26,SAS,111
2025-26,ORL,121
2025-26,BOS,113
2025-26,NYK,113
2025-26,CHA,108
2025-26,LAC,108
2025-26,MIA,115
2025-26,DEN,127
2025-26,MIN,120
2025-26,IND,112
2025-26,TOR,110
2025-26,DET,127
2025-26,MIL,106
2025-26,PHI,110
2025-26,NOP,109
2025-26,CHI,130
2025-26,OKC,126
2025-26,DAL,96
2025-26,CLE,118
2025-26,ORL,113
2025-26,NOP,106
2025-26,ATL,124
2025-26,BKN,129
2025-26,CHI,147
2025-26,POR,133
2025-26,PHX,122
2025-26,UTA,150
2025-26,BOS,121
2025-26,LAC,118
2025-26,GSW,124
2025-26,SAS,123
2025-26,DAL,138
2025-26,SAC,110
2025-26,WAS,106
2025-26,HOU,117
2025-26,MIN,112
2025-26,MEM,100
2025-26,OKC,109
2025-26,DEN,123
2025-26,TOR,129
2025-26,LAL,119
2025-26,MIL,95
2025-26,IND,111
2025-26,CLE,108
2025-26,CHA,96
2025-26,POR,116
2025-26,DET,114
2025-26,SAC,110
2025-26,LAC,133
2025-26,LAL,118
2025-26,MIA,132
2025-26,PHI,105
2025-26,GSW,109
2025-26,ORL,105
2025-26,MIL,147
2025-26,CHA,134
2025-26,BKN,98
2025-26,NYK,140
2025-26,HOU,140
2025-26,MIN,124
2025-26,DAL,127
2025-26,SAS,108
2025-26,NOP,104
2025-26,TOR,126
2025-26,CLE,113
2025-26,IND,98
2025-26,ATL,132
2025-26,PHX,133
2025-26,UTA,122
2025-26,SAS,120
2025-26,DAL,114
2025-26,CHA,111
2025-26,HOU,135
2025-26,MIA,116
2025-26,SAC,100
2025-26,ORL,124
2025-26,MEM,95
2025-26,MIL,100
2025-26,ATL,133
2025-26,DET,124
2025-26,POR,125
2025-26,CLE,130
2025-26,CHI,113
2025-26,OKC,121
2025-26,BOS,131
2025-26,LAL,92
2025-26,GSW,125
2025-26,NOP,117
2025-26,WAS,112
2025-26,LAC,116
2025-26,NYK,107
2025-26,DEN,130
2025-26,PHX,123
2025-26,GSW,102
2025-26,DEN,122
2025-26,MEM,120
2025-26,OKC,126
2025-26,BOS,100
2025-26,UTA,152
2025-26,SAC,108
2025-26,NYK,133
2025-26,IND,128
2025-26,PHI,102
2025-26,TOR,119
2025-26,BKN,109
2025-26,MIL,116
2025-26,DET,137
2025-26,UTA,113
2025-26,LAL,121
2025-26,POR,112
2025-26,MIN,120
2025-26,CHA,111
2025-26,ORL,115
2025-26,CHI,117
2025-26,PHX,121
2025-26,ATL,105
2025-26,DAL,114
2025-26,CLE,138
2025-26,SAS,121
2025-26,MIA,140
2025-26,NOP,98
2025-26,LAC,102
2025-26,WAS,135
2025-26,GSW,114
2025-26,SAC,117
2025-26,PHI,108
2025-26,BOS,111
2025-26,IND,83
2025-26,MIL,115
2025-26,OKC,114
2025-26,ORL,107
2025-26,MEM,100
2025-26,MIN,144
2025-26,NYK,134
2025-26,HOU,122
2025-26,DET,111
2025-26,BKN,98
2025-26,PHI,130
2025-26,CLE,128
2025-26,LAC,103
2025-26,WAS,105
2025-26,DEN,117
2025-26,IND,100
2025-26,PHX,114
2025-26,NOP,119
2025-26,ATL,122
2025-26,MIA,136
2025-26,CHI,122
2025-26,DAL,111
2025-26,TOR,120
2025-26,LAL,102
2025-26,POR,131
2025-26,SAS,126
2025-26,MIN,137
2025-26,ORL,123
2025-26,GSW,104
2025-26,BKN,107
2025-26,DAL,104
2025-26,WAS,115
2025-26,OKC,132
2025-26,ATL,97
2025-26,HOU,110
2025-26,MIL,126
2025-26,MIA,126
2025-26,SAC,101
2025-26,SAS,121
2025-26,CLE,148
2025-26,BOS,110
2025-26,CHI,110
2025-26,UTA,97
2025-26,DET,125
2025-26,TOR,109
2025-26,DEN,129
2025-26,MEM,118
2025-26,CHA,108
2025-26,LAC,102
2025-26,PHX,115
2025-26,POR,121
2025-26,CLE,132
2025-26,DAL,99
2025-26,DEN,122
2025-26,UTA,103
2025-26,BOS,136
2025-26,IND,103
2025-26,SAC,121
2025-26,MIA,112
2025-26,NYK,137
2025-26,NOP,101
2025-26,GSW,116
2025-26,LAL,118
2025-26,OKC,119
2025-26,WAS,107
2025-26,HOU,124
2025-26,BKN,112
2025-26,MIN,114
2025-26,PHI,121
2025-26,DET,114
2025-26,SAS,116
2025-26,MEM,109
2025-26,NOP,116
2025-26,ATL,127
2025-26,ORL,112
2025-26,PHI,111
2025-26,LAC,107
2025-26,TOR,128
2025-26,CHI,113
2025-26,GSW,118
2025-26,MIL,100
2025-26,OKC,126
2025-26,PHX,107
2025-26,CHA,112
2025-26,LAL,123
2025-26,HOU,110
2025-26,IND,115
2025-26,DEN,130
2025-26,MEM,106
2025-26,MIN,125
2025-26,MIA,120
2025-26,NYK,119
2025-26,DAL,102
2025-26,BKN,109
2025-26,BOS,103
2025-26,LAC,119
2025-26,POR,115
2025-26,SAC,124
2025-26,UTA,105
2025-26,WAS,102
2025-26,MIL,117
2025-26,DET,114
2025-26,SAS,118
2025-26,LAL,130
2025-26,ATL,109
2025-26,MIA,120
2025-26,CHI,116
2025-26,PHI,129
2025-26,NOP,106
2025-26,TOR,117
2025-26,NYK,128
2025-26,UTA,103
2025-26,BKN,105
2025-26,MEM,104
2025-26,CHA,126
2025-26,PHX,130
2025-26,OKC,137
2025-26,CLE,117
2025-26,WAS,94
2025-26,DET,122
2025-26,CHA,105
2025-26,MIL,133
2025-26,DAL,110
2025-26,GSW,109
2025-26,HOU,128
2025-26,IND,114
2025-26,ORL,125
2025-26,SAC,135
2025-26,BOS,101
2025-26,MIN,122
2025-26,NYK,125
2025-26,UTA,96
2025-26,ATL,128
2025-26,PHX,118
2025-26,CLE,101
2025-26,BOS,109
2025-26,PHI,108
2025-26,LAC,126
2025-26,IND,108
2025-26,CHI,135
2025-26,DEN,107
2025-26,TOR,112
2025-26,MEM,112
2025-26,NOP,124
2025-26,LAL,117
2025-26,POR,109
2025-26,WAS,108
2025-26,OKC,127
2025-26,ORL,123
2025-26,MIA,101
2025-26,CHA,107
2025-26,GSW,110
2025-26,SAS,107
2025-26,MIL,120
2025-26,SAC,113
2025-26,IND,105
2025-26,NOP,88
2025-26,MIN,115
2025-26,CHI,126
2025-26,DEN,122
2025-26,ATL,117
2025-26,TOR,121
2025-26,BKN,112
2025-26,CLE,105
2025-26,LAL,116
2025-26,DAL,107
2025-26,HOU,139
2025-26,DET,135
2025-26,BOS,125
2025-26,UTA,134
2025-26,PHX,113
2025-26,POR,136
2025-26,ORL,116
2025-26,MEM,114
2025-26,SAC,101
2025-26,CHA,117
2025-26,PHI,139
2025-26,WAS,134
2025-26,NYK,111
2025-26,MIL,121
2025-26,LAC,79
2025-26,MIA,144
2025-26,OKC,107
2025-26,GSW,98
2025-26,GSW,131
2025-26,DAL,94
2025-26,OKC,101
2025-26,PHI,136
2025-26,DET,95
2025-26,CLE,116
2025-26,MEM,118
2025-26,NOP,90
2025-26,BOS,122
2025-26,TOR,103
2025-26,DEN,127
2025-26,LAL,108
2025-26,POR,122
2025-26,SAS,121
2025-26,PHX,134
2025-26,MIN,114
2025-26,ORL,124
2025-26,BKN,109
2025-26,HOU,137
2025-26,UTA,138
2025-26,ATL,123
2025-26,CHI,128
2025-26,MIN,114
2025-26,CLE,118
2025-26,CHA,139
2025-26,SAC,120
2025-26,MIA,115
2025-26,TOR,129
2025-26,BKN,107
2025-26,BOS,113
2025-26,LAC,114
2025-26,WAS,113
2025-26,SAS,118
2025-26,LAL,127
2025-26,IND,110
2025-26,NYK,107
2025-26,MIL,113
2025-26,DAL,139
2025-26,POR,107
2025-26,DET,119
2025-26,ATL,100
2025-26,CHI,110
2025-26,DEN,133
2025-26,OKC,117
2025-26,PHX,111
2025-26,CHA,121
2025-26,ORL,98
2025-26,MEM,128
2025-26,IND,103
2025-26,PHI,125
2025-26,UTA,104
2025-26,WAS,117
2025-26,BKN,124
2025-26,NYK,105
2025-26,DAL,107
2025-26,LAC,129
2025-26,ORL,107
2025-26,PHX,102
2025-26,BOS,95
2025-26,MIN,110
2025-26,DET,115
2025-26,SAC,105
2025-26,MIA,146
2025-26,ATL,111
2025-26,MIL,122
2025-26,CLE,131
2025-26,POR,139
2025-26,SAS,120
2025-26,GSW,119
2025-26,NOP,116
2025-26,HOU,111
2025-26,MEM,114
2025-26,TOR,116
2025-26,LAL,128
2025-26,GSW,137
2025-26,IND,135
2025-26,DEN,131
2025-26,OKC,141
2025-26,CHI,115
2025-26,PHX,120
2025-26,BKN,117
2025-26,TOR,138
2025-26,DAL,92
2025-26,PHI,117
2025-26,MIL,133
2025-26,LAC,108
2025-26,BOS,116
2025-26,MEM,128
2025-26,NYK,119
2025-26,DET,111
2025-26,CLE,111
2025-26,SAC,116
2025-26,UTA,129
2025-26,POR,114
2025-26,MIN,118
2025-26,ATL,118
2025-26,NOP,122
2025-26,ORL,125
2025-26,CHA,136
2025-26,SAS,125
2025-26,WAS,120
2025-26,MIA,121
2025-26,HOU,124
2025-26,OKC,125
2025-26,GSW,119
2025-26,LAL,109
